Wall time,Step,Value
1745942214.620701,11023,-0.8354133367538452
1745942305.188234,11118,-0.9065961241722107
1745942974.6401107,11819,-0.9338950514793396
1745943020.3932528,11867,-0.8163530826568604
1745943173.1143599,12027,-0.8801683187484741
1745943219.9513323,12076,-0.8218602538108826
1745943485.7561235,12354,-0.8145892024040222
1745943527.977111,12398,-0.8086245059967041
1745943602.2975225,12476,-0.7833014726638794
1745944039.7366328,12905,-0.8349873423576355
1745944420.499056,13304,-1.049005150794983
1745944500.4616563,13388,-0.8799213171005249
1745944630.0678468,13522,-0.8366860747337341
1745944656.7911818,13550,-0.8534359335899353
1745944744.550312,13642,-0.900901198387146
1745944749.2196774,13647,-0.9320515394210815
1745944896.8617935,13802,-0.8805550336837769
1745944941.4983716,13849,-0.924690842628479
1745945057.5667927,13971,-0.8943276405334473
1745945128.9396954,14046,-0.9678010940551758
1745945264.0354393,14188,-0.9074066877365112
1745945337.3854933,14265,-0.949860692024231
1745945428.8625684,14361,-0.9942821860313416
1745945727.83466,14645,-0.8915210962295532
1745945823.0667784,14745,-0.9137566089630127
1745945924.382523,14851,-0.9912673234939575
1745945936.893552,14864,-0.9924521446228027
1745946128.7655098,15065,-0.9369528293609619
1745946133.497513,15070,-0.9361318349838257
1745946243.1994445,15185,-0.9580287337303162
1745946420.3389895,15371,-0.9042433500289917
1745946648.3682096,15610,-0.9979535937309265
1745947250.757392,16241,-0.954901933670044
1745947394.7031753,16392,-0.924667239189148
1745947844.5919528,16834,-1.0363900661468506
1745947875.0173914,16866,-0.9367371797561646
1745947891.2850175,16883,-0.9517902135848999
1745947914.1341753,16907,-0.9687339067459106
1745947952.1557043,16947,-0.9697455763816833
1745949069.5935996,18121,-0.9513038396835327
1745949077.1751132,18129,-0.9087485671043396
1745949084.9223828,18137,-1.0034756660461426
1745949339.915393,18405,-0.9981126189231873
1745949412.2617855,18481,-1.0975229740142822
1745949704.9897635,18759,-0.9734744429588318
1745949711.063438,18765,-1.0263540744781494
1745949741.0083344,18795,-1.1329052448272705
1745950041.2335742,19109,-0.9947048425674438
1745950136.6651394,19209,-0.9334778785705566
1745950241.4834166,19319,-0.9552168250083923
1745950296.9453125,19377,-0.9398607611656189
1745950415.48817,19501,-0.9688410758972168
1745950458.3603747,19546,-0.9856404066085815
1745950526.5186355,19617,-1.0056999921798706
1745950739.9400158,19841,-1.1242530345916748
1745950890.8059843,19999,-0.9804377555847168
1745951481.036893,20618,-1.04073166847229
1745951507.617746,20646,-1.1280653476715088
1745951722.3522513,20841,-0.9514983892440796
1745951843.2240834,20968,-0.9303479194641113
1745951908.1860106,21036,-0.9277329444885254
1745951923.5082204,21052,-0.933402955532074
1745951997.0707028,21129,-0.9119113683700562
1745952128.6310472,21267,-0.943038821220398
1745952170.6033647,21311,-0.9274836778640747
1745952521.1498392,21676,-0.9845319986343384
1745952891.3632722,22063,-0.9584969282150269
1745952985.9173062,22162,-1.1149342060089111
1745953500.8573089,22702,-0.9762973785400391
1745953881.232491,23071,-1.0917527675628662
1745953914.5815947,23106,-0.9953514337539673
1745954200.791426,23406,-1.0442582368850708
1745954290.3271968,23500,-1.0787932872772217
1745955128.2370603,24378,-1.0239924192428589
1745955214.717292,24469,-1.0202217102050781
1745955452.204436,24718,-0.9853768348693848
1745955490.3943138,24758,-1.054282307624817
1745955556.9309323,24828,-1.068461537361145
1745955661.6081007,24938,-1.0315239429473877
1745955712.3262072,24991,-1.0230791568756104
1745955856.228511,25112,-1.1217916011810303
1745956173.091463,25444,-0.9745967388153076
1745956368.6655807,25649,-1.0149734020233154
1745956431.8856783,25715,-0.9930712580680847
1745956636.2270935,25929,-1.0506991147994995
1745956992.619627,26303,-1.1290448904037476
1745957063.3551424,26377,-1.0979841947555542
1745957319.6563008,26646,-1.0504957437515259
1745957364.5535502,26693,-1.0217243432998657
1745957481.2904685,26816,-1.141657829284668
1745957672.1274486,27014,-1.1491954326629639
1745957686.415961,27029,-1.026649832725525
1745957786.6228578,27104,-1.0165141820907593
1745957980.7305193,27308,-1.1791901588439941
1745958440.6534646,27792,-1.092012882232666
1745958479.7614303,27833,-1.0898574590682983
1745958537.972806,27894,-1.186228632926941
1745958644.32999,28006,-1.0432442426681519
1745958735.3155289,28102,-1.269381046295166
1745959392.4542954,28794,-1.1400789022445679
1745959561.1675956,28972,-1.164965033531189
1745959572.6632705,28984,-1.1056954860687256
1745959911.0249717,29310,-1.106523871421814
1745960082.3275387,29490,-1.1144063472747803
1745960155.389185,29565,-1.1643961668014526
1745960207.6619005,29620,-1.2334874868392944
1745960222.7904737,29636,-1.093285083770752
1745960261.7862093,29677,-1.0960543155670166
1745960408.357977,29831,-1.1086759567260742
1745960448.961111,29874,-1.110579252243042
1745960620.5055637,30055,-1.0789705514907837
1745960644.1508386,30080,-1.2360551357269287
1745960852.9077165,30300,-1.1111369132995605
1745961235.5957918,30703,-1.0783981084823608
1745961440.4665399,30919,-1.124330759048462
1745961478.4507551,30959,-1.1847670078277588
1745961485.9225879,30967,-1.3004393577575684
1745961523.0717535,31006,-1.1381709575653076
1745961902.448396,31376,-1.3059848546981812
1745961934.6877947,31410,-1.1123995780944824
1745962171.1461923,31660,-1.157577395439148
1745962415.2238889,31918,-1.1509169340133667
1745962448.3246372,31953,-1.1289108991622925
1745962470.1652143,31976,-1.0857903957366943
1745962506.1058059,32014,-1.3150665760040283
1745963262.925668,32811,-1.0634629726409912
1745963275.3371632,32824,-1.0701134204864502
1745963705.4294136,33279,-1.4090821743011475
1745963854.8139236,33408,-1.1883844137191772
1745964131.7979813,33701,-1.0828559398651123
1745964227.8156662,33803,-1.2340271472930908
1745964285.5621438,33864,-1.379725456237793
1745964851.5751817,34464,-1.2209818363189697
1745965312.9618766,34951,-1.1878278255462646
1745965327.930099,34967,-1.1692006587982178
1745965490.869257,35140,-1.2646876573562622
1745965563.3955407,35217,-1.1635639667510986
1745965714.101277,35377,-1.209202527999878
1745965835.4567049,35477,-1.198752760887146
1745965905.3800917,35551,-1.174277663230896
1745966049.7472095,35704,-1.1619675159454346
1745966246.944874,35913,-1.0945919752120972
1745966279.844212,35948,-1.1957365274429321
1745966802.182029,36501,-1.2052111625671387
1745966984.0127652,36694,-1.060626745223999
1745967169.8066545,36891,-1.070138692855835
1745967181.1478403,36903,-1.0200560092926025
1745967268.9636004,36996,-1.1389784812927246
1745967333.9291234,37065,-1.4325587749481201
1745967347.0291522,37079,-1.110280990600586
1745967381.7698336,37116,-1.166088342666626
1745967443.7552464,37182,-1.256870150566101
1745967938.2566915,37674,-1.1891182661056519
1745968008.8666282,37749,-1.2266144752502441
1745968186.3015628,37937,-1.1093794107437134
1745968609.873624,38386,-1.1394870281219482
1745968610.788307,38387,-1.1341869831085205
1745968630.5033321,38408,-1.1244807243347168
1745968704.676561,38487,-1.488586664199829
1745969004.4636536,38805,-1.1730711460113525
1745969036.6531315,38839,-1.2167818546295166
1745969075.1771395,38880,-1.1603772640228271
1745969092.1647286,38898,-1.1452713012695312
1745969211.8445442,39025,-1.1843409538269043
1745969768.6491773,39588,-0.9936261177062988
1745969885.2465863,39712,-1.3874709606170654
1745970259.7229204,40110,-1.1745320558547974
1745970378.457847,40236,-1.2659858465194702
1745970390.79432,40249,-1.1368072032928467
1745970469.9919121,40332,-1.2270900011062622
1745970550.6776927,40416,-1.2247990369796753
1745970667.5579472,40540,-1.1565974950790405
1745970740.081702,40617,-1.043653964996338
1745971046.6001577,40942,-1.097416877746582
1745971170.1128008,41073,-1.1367213726043701
1745971453.6805828,41374,-1.277382731437683
1745971547.192579,41473,-1.0925507545471191
1745971606.4794786,41536,-1.13144850730896
1745971611.1461623,41541,-1.3661483526229858
1745971634.6918385,41566,-1.156164288520813
1745972041.9408295,41968,-1.0781874656677246
1745972083.630307,42012,-1.359147548675537
1745972195.6838982,42131,-1.2428206205368042
1745972506.2334344,42461,-1.3271536827087402
1745972575.7336476,42535,-1.3018712997436523
1745972877.505751,42855,-1.0963796377182007
1745972967.9511876,42951,-1.1140764951705933
1745973145.5370286,43138,-1.076523780822754
1745973233.13946,43231,-1.0447298288345337
1745973294.4337564,43296,-1.0445266962051392
1745973591.2490675,43611,-1.1051377058029175
1745973776.1958582,43777,-0.9977757334709167
1745974226.890966,44255,-1.1307249069213867
1745974253.3232148,44283,-1.180240511894226
1745974315.3701909,44349,-1.0683810710906982
1745974422.4214673,44463,-1.022019386291504
